"COUNTRY","YEAR","SCENARIO","ISCO08_3D","ISCO88_3D","THS_POP","FLAG_RELIAB","OBS_STATUS"
"MT",2010,"S_AA","Not stated",121,4299,,
"MT",2010,"S_AA","Not stated",122,4036,,
"MT",2010,"S_AA","Not stated",123,4276,,
"MT",2010,"S_AA","Not stated",131,1328,,
"MT",2010,"S_AA","Not stated",211,,"x",
"MT",2010,"S_AA","Not stated",212,,"x",
"MT",2010,"S_AA","Not stated",213,1735,,
"MT",2010,"S_AA","Not stated",214,2211,,
"MT",2010,"S_AA","Not stated",221,,"x",
"MT",2010,"S_AA","Not stated",222,1455,,
"MT",2010,"S_AA","Not stated",231,1668,,
"MT",2010,"S_AA","Not stated",232,2476,,
"MT",2010,"S_AA","Not stated",233,1758,,
"MT",2010,"S_AA","Not stated",234,,"x",
"MT",2010,"S_AA","Not stated",235,,"x",
"MT",2010,"S_AA","Not stated",241,3046,,
"MT",2010,"S_AA","Not stated",242,1198,,
"MT",2010,"S_AA","Not stated",243,,"x",
"MT",2010,"S_AA","Not stated",244,621,"u",
"MT",2010,"S_AA","Not stated",245,523,"u",
"MT",2010,"S_AA","Not stated",246,,"x",
"MT",2010,"S_AA","Not stated",247,663,"u",
"MT",2010,"S_AA","Not stated",311,4802,,
"MT",2010,"S_AA","Not stated",312,806,,
"MT",2010,"S_AA","Not stated",313,528,"u",
"MT",2010,"S_AA","Not stated",314,596,"u",
"MT",2010,"S_AA","Not stated",315,912,,
"MT",2010,"S_AA","Not stated",321,503,"u",
"MT",2010,"S_AA","Not stated",322,891,,
"MT",2010,"S_AA","Not stated",323,1634,,
"MT",2010,"S_AA","Not stated",331,489,"u",
"MT",2010,"S_AA","Not stated",332,891,,
"MT",2010,"S_AA","Not stated",333,2251,,
"MT",2010,"S_AA","Not stated",334,,"x",
"MT",2010,"S_AA","Not stated",341,3242,,
"MT",2010,"S_AA","Not stated",342,1288,,
"MT",2010,"S_AA","Not stated",343,1326,,
"MT",2010,"S_AA","Not stated",344,2931,,
"MT",2010,"S_AA","Not stated",345,,"x",
"MT",2010,"S_AA","Not stated",346,,"x",
"MT",2010,"S_AA","Not stated",347,845,,
"MT",2010,"S_AA","Not stated",411,10521,,
"MT",2010,"S_AA","Not stated",412,"2,04",,
"MT",2010,"S_AA","Not stated",413,2384,,
"MT",2010,"S_AA","Not stated",414,701,"u",
"MT",2010,"S_AA","Not stated",419,,"x",
"MT",2010,"S_AA","Not stated",421,1487,,
"MT",2010,"S_AA","Not stated",422,2523,,
"MT",2010,"S_AA","Not stated",511,"0,58","u",
"MT",2010,"S_AA","Not stated",512,6353,,
"MT",2010,"S_AA","Not stated",513,4204,,
"MT",2010,"S_AA","Not stated",514,2039,,
"MT",2010,"S_AA","Not stated",516,2486,,
"MT",2010,"S_AA","Not stated",522,12225,,
"MT",2010,"S_AA","Not stated",611,"1,46",,
"MT",2010,"S_AA","Not stated",612,,"x",
"MT",2010,"S_AA","Not stated",614,,"x",
"MT",2010,"S_AA","Not stated",615,"0,39","u",
"MT",2010,"S_AA","Not stated",711,,"x",
"MT",2010,"S_AA","Not stated",712,6429,,
"MT",2010,"S_AA","Not stated",713,3446,,
"MT",2010,"S_AA","Not stated",714,751,,
"MT",2010,"S_AA","Not stated",721,"1,61",,
"MT",2010,"S_AA","Not stated",722,,"x",
"MT",2010,"S_AA","Not stated",723,1818,,
"MT",2010,"S_AA","Not stated",724,1379,,
"MT",2010,"S_AA","Not stated",731,,"x",
"MT",2010,"S_AA","Not stated",732,,"x",
"MT",2010,"S_AA","Not stated",734,709,"u",
"MT",2010,"S_AA","Not stated",741,1749,,
"MT",2010,"S_AA","Not stated",742,,"x",
"MT",2010,"S_AA","Not stated",743,,"x",
"MT",2010,"S_AA","Not stated",744,,"x",
"MT",2010,"S_AA","Not stated",811,,"x",
"MT",2010,"S_AA","Not stated",815,,"x",
"MT",2010,"S_AA","Not stated",821,,"x",
"MT",2010,"S_AA","Not stated",823,1345,,
"MT",2010,"S_AA","Not stated",825,551,"u",
"MT",2010,"S_AA","Not stated",827,888,,
"MT",2010,"S_AA","Not stated",828,2244,,
"MT",2010,"S_AA","Not stated",832,4937,,
"MT",2010,"S_AA","Not stated",911,,"x",
"MT",2010,"S_AA","Not stated",914,,"x",
"MT",2010,"S_AA","Not stated",916,,"x",
"MT",2010,"S_AA","Not stated",931,5931,,
"MT",2010,"S_AA","Not stated",932,661,"u",
"MT",2010,"S_AA","Not stated",933,811,,
"MT",2010,"S_AA","Not stated",223,1254,,
"MT",2010,"S_AA","Not stated",816,,"x",
"NL",2010,"S_AA","Not applicable","Not applicable",5166957,,
"NL",2010,"S_AA","Not stated",11,31231,,
"NL",2010,"S_AA","Not stated",111,12199,,
"NL",2010,"S_AA","Not stated",114,5967,,
"NL",2010,"S_AA","Not stated",121,82288,,
"NL",2010,"S_AA","Not stated",122,260288,,
"NL",2010,"S_AA","Not stated",123,73901,,
"NL",2010,"S_AA","Not stated",131,475208,,
"NL",2010,"S_AA","Not stated",211,6065,,
"NL",2010,"S_AA","Not stated",212,2141,"u",
"NL",2010,"S_AA","Not stated",213,151567,,
"NL",2010,"S_AA","Not stated",214,213786,,
"NL",2010,"S_AA","Not stated",221,6437,,
"NL",2010,"S_AA","Not stated",222,70191,,
"NL",2010,"S_AA","Not stated",223,67738,,
"NL",2010,"S_AA","Not stated",230,20503,,
"NL",2010,"S_AA","Not stated",231,21048,,
"NL",2010,"S_AA","Not stated",232,179084,,
"NL",2010,"S_AA","Not stated",233,162508,,
"NL",2010,"S_AA","Not stated",234,6891,,
"NL",2010,"S_AA","Not stated",235,19991,,
"NL",2010,"S_AA","Not stated",241,257213,,
"NL",2010,"S_AA","Not stated",242,66086,,
"NL",2010,"S_AA","Not stated",243,6259,,
"NL",2010,"S_AA","Not stated",244,165923,,
"NL",2010,"S_AA","Not stated",245,111323,,
"NL",2010,"S_AA","Not stated",246,10664,,
"NL",2010,"S_AA","Not stated",247,111288,,
"NL",2010,"S_AA","Not stated",311,144052,,
"NL",2010,"S_AA","Not stated",312,113967,,
"NL",2010,"S_AA","Not stated",313,"35,68",,
"NL",2010,"S_AA","Not stated",314,18768,,
"NL",2010,"S_AA","Not stated",315,12024,,
"NL",2010,"S_AA","Not stated",321,24297,,
"NL",2010,"S_AA","Not stated",322,158874,,
"NL",2010,"S_AA","Not stated",323,"248,06",,
"NL",2010,"S_AA","Not stated",331,5647,,
"NL",2010,"S_AA","Not stated",334,9492,,
"NL",2010,"S_AA","Not stated",341,154854,,
"NL",2010,"S_AA","Not stated",342,117475,,
"NL",2010,"S_AA","Not stated",343,225986,,
"NL",2010,"S_AA","Not stated",344,27628,,
"NL",2010,"S_AA","Not stated",345,"13,93",,
"NL",2010,"S_AA","Not stated",346,96483,,
"NL",2010,"S_AA","Not stated",347,77698,,
"NL",2010,"S_AA","Not stated",348,,"x",
"NL",2010,"S_AA","Not stated",410,"239,26",,
"NL",2010,"S_AA","Not stated",411,86562,,
"NL",2010,"S_AA","Not stated",412,68165,,
"NL",2010,"S_AA","Not stated",413,147937,,
"NL",2010,"S_AA","Not stated",414,86977,,
"NL",2010,"S_AA","Not stated",419,103572,,
"NL",2010,"S_AA","Not stated",421,99115,,
"NL",2010,"S_AA","Not stated",422,121321,,
"NL",2010,"S_AA","Not stated",511,14535,,
"NL",2010,"S_AA","Not stated",512,244025,,
"NL",2010,"S_AA","Not stated",513,317868,,
"NL",2010,"S_AA","Not stated",514,68048,,
"NL",2010,"S_AA","Not stated",516,84012,,
"NL",2010,"S_AA","Not stated",521,,"x",
"NL",2010,"S_AA","Not stated",522,435289,,
"NL",2010,"S_AA","Not stated",611,87944,,
"NL",2010,"S_AA","Not stated",612,27871,,
"NL",2010,"S_AA","Not stated",613,2728,,
"NL",2010,"S_AA","Not stated",614,,"x",
"NL",2010,"S_AA","Not stated",615,"4,09",,
"NL",2010,"S_AA","Not stated",700,,"x",
"NL",2010,"S_AA","Not stated",711,,"x",
"NL",2010,"S_AA","Not stated",712,"169,65",,
"NL",2010,"S_AA","Not stated",713,128116,,
"NL",2010,"S_AA","Not stated",714,45875,,
"NL",2010,"S_AA","Not stated",721,52059,,
"NL",2010,"S_AA","Not stated",722,19913,,
"NL",2010,"S_AA","Not stated",723,134793,,
"NL",2010,"S_AA","Not stated",724,36501,,
"NL",2010,"S_AA","Not stated",731,11042,,
"NL",2010,"S_AA","Not stated",732,,"x",
"NL",2010,"S_AA","Not stated",733,,"x",
"NL",2010,"S_AA","Not stated",734,9602,,
"NL",2010,"S_AA","Not stated",741,32132,,
"NL",2010,"S_AA","Not stated",742,19462,,
"NL",2010,"S_AA","Not stated",743,18711,,
"NL",2010,"S_AA","Not stated",744,1927,"u",
"NL",2010,"S_AA","Not stated",800,,"x",
"NL",2010,"S_AA","Not stated",811,1639,"u",
"NL",2010,"S_AA","Not stated",812,2438,"u",
"NL",2010,"S_AA","Not stated",813,2497,"u",
"NL",2010,"S_AA","Not stated",814,"2,18","u",
"NL",2010,"S_AA","Not stated",815,45638,,
"NL",2010,"S_AA","Not stated",816,3127,,
"NL",2010,"S_AA","Not stated",820,2581,,
"NL",2010,"S_AA","Not stated",821,22262,,
"NL",2010,"S_AA","Not stated",822,2447,"u",
"NL",2010,"S_AA","Not stated",823,8387,,
"NL",2010,"S_AA","Not stated",824,"14,43",,
"NL",2010,"S_AA","Not stated",825,13742,,
"NL",2010,"S_AA","Not stated",826,10941,,
"NL",2010,"S_AA","Not stated",827,16223,,
"NL",2010,"S_AA","Not stated",828,19496,,
"NL",2010,"S_AA","Not stated",829,12986,,
"NL",2010,"S_AA","Not stated",831,4942,,
"NL",2010,"S_AA","Not stated",832,192381,,
"NL",2010,"S_AA","Not stated",833,65945,,
"NL",2010,"S_AA","Not stated",834,2246,"u",
"NL",2010,"S_AA","Not stated",900,91738,,
"NL",2010,"S_AA","Not stated",911,58839,,
"NL",2010,"S_AA","Not stated",913,265767,,
"NL",2010,"S_AA","Not stated",914,39275,,
"NL",2010,"S_AA","Not stated",915,13622,,
"NL",2010,"S_AA","Not stated",916,11851,,
"NL",2010,"S_AA","Not stated",921,7049,,
"NL",2010,"S_AA","Not stated",931,8463,,
"NL",2010,"S_AA","Not stated",932,14247,,
"NL",2010,"S_AA","Not stated",933,194842,,
"NL",2010,"S_AA","Not stated","Not stated",129603,,
"AT",2010,"S_AA","Not stated",413,40284,,
"AT",2010,"S_AA","Not stated",816,4273,"u",
"AT",2010,"S_AA","Not stated",246,4214,"u",
"AT",2010,"S_AA","Not stated",814,8649,,
"AT",2010,"S_AA","Not stated",614,3631,"u",
"AT",2010,"S_AA","Not stated",829,,"x",
"AT",2010,"S_AA","Not stated",343,111617,,
"AT",2010,"S_AA","Not stated",231,14516,,
"AT",2010,"S_AA","Not stated",723,120021,,
"AT",2010,"S_AA","Not stated",241,37482,,
"AT",2010,"S_AA","Not stated",613,162039,,
"AT",2010,"S_AA","Not stated",314,"3,34","u",
"AT",2010,"S_AA","Not stated",921,17173,,
"AT",2010,"S_AA","Not stated",815,"7,14",,
"AT",2010,"S_AA","Not stated",511,9569,,
"AT",2010,"S_AA","Not stated",334,30222,,
"AT",2010,"S_AA","Not stated",828,15341,,
"AT",2010,"S_AA","Not stated",827,5915,"u",
"AT",2010,"S_AA","Not stated",831,"9,7",,
"AT",2010,"S_AA","Not stated",822,4328,"u",
"AT",2010,"S_AA","Not stated",612,3927,"u",
"AT",2010,"S_AA","Not stated",914,43731,,
"AT",2010,"S_AA","Not stated",611,31756,,
"AT",2010,"S_AA","Not stated",721,29068,,
"AT",2010,"S_AA","Not stated",713,95284,,
"AT",2010,"S_AA","Not stated",114,,"x",
"AT",2010,"S_AA","Not stated",412,45768,,
"AT",2010,"S_AA","Not stated",512,145171,,
"AT",2010,"S_AA","Not stated",123,31037,,
"AT",2010,"S_AA","Not stated",826,11871,,
"AT",2010,"S_AA","Not stated",915,20541,,
"AT",2010,"S_AA","Not stated",742,38111,,
"AT",2010,"S_AA","Not stated",122,82396,,
"AT",2010,"S_AA","Not stated",734,3881,"u",
"AT",2010,"S_AA","Not stated",711,3487,"u",
"AT",2010,"S_AA","Not stated",348,,"x",
"AT",2010,"S_AA","Not stated",322,41562,,
"AT",2010,"S_AA","Not stated",242,26705,,
"AT",2010,"S_AA","Not stated",722,24948,,
"AT",2010,"S_AA","Not stated",234,6217,,
"AT",2010,"S_AA","Not stated",121,24225,,
"AT",2010,"S_AA","Not stated",743,12963,,
"AT",2010,"S_AA","Not stated",419,280361,,
"AT",2010,"S_AA","Not stated",414,12538,,
"AT",2010,"S_AA","Not stated",311,146333,,
"AT",2010,"S_AA","Not stated",422,"25,38",,
"AT",2010,"S_AA","Not stated",741,23672,,
"AT",2010,"S_AA","Not stated",221,4896,"u",
"AT",2010,"S_AA","Not stated",731,16174,,
"AT",2010,"S_AA","Not stated",342,18045,,
"AT",2010,"S_AA","Not stated",732,6209,,
"AT",2010,"S_AA","Not stated",821,5702,"u",
"AT",2010,"S_AA","Not stated",321,3935,"u",
"AT",2010,"S_AA","Not stated",823,6372,,
"AT",2010,"S_AA","Not stated",824,,"x",
"AT",2010,"S_AA","Not stated",811,,"x",
"AT",2010,"S_AA","Not stated",315,20438,,
"AT",2010,"S_AA","Not stated",223,,"x",
"AT",2010,"S_AA","Not stated",345,,"x",
"AT",2010,"S_AA","Not stated",233,25173,,
"AT",2010,"S_AA","Not stated",825,"6,54",,
"AT",2010,"S_AA","Not stated",812,3803,"u",
"AT",2010,"S_AA","Not stated",313,11414,,
"AT",2010,"S_AA","Not stated",411,"35,43",,
"AT",2010,"S_AA","Not stated",931,28388,,
"AT",2010,"S_AA","Not stated",131,122304,,
"AT",2010,"S_AA","Not stated",235,22622,,
"AT",2010,"S_AA","Not stated",724,40257,,
"AT",2010,"S_AA","Not stated",514,45781,,
"AT",2010,"S_AA","Not stated",521,,"x",
"AT",2010,"S_AA","Not applicable","Not applicable",2970719,,
"AT",2010,"S_AA","Not stated",712,75297,,
"AT",2010,"S_AA","Not stated",232,79224,,
"AT",2010,"S_AA","Not stated",714,28898,,
"AT",2010,"S_AA","Not stated",615,,"x",
"AT",2010,"S_AA","Not stated",513,141482,,
"AT",2010,"S_AA","Not stated",243,3259,"u",
"AT",2010,"S_AA","Not stated",347,24435,,
"AT",2010,"S_AA","Not stated",245,34834,,
"AT",2010,"S_AA","Not stated",211,4583,"u",
"AT",2010,"S_AA","Not stated",312,"30,51",,
"AT",2010,"S_AA","Not stated",332,22692,,
"AT",2010,"S_AA","Not stated",323,69888,,
"AT",2010,"S_AA","Not stated",11,11275,,
"AT",2010,"S_AA","Not stated",516,40679,,
"AT",2010,"S_AA","Not stated",244,"29,3",,
"AT",2010,"S_AA","Not stated",111,"4,44","u",
"AT",2010,"S_AA","Not stated",932,90386,,
"AT",2010,"S_AA","Not stated",346,24552,,
"AT",2010,"S_AA","Not stated",813,,"x",
"AT",2010,"S_AA","Not stated",733,,"x",
"AT",2010,"S_AA","Not stated",421,85871,,
"AT",2010,"S_AA","Not stated",344,11306,,
"AT",2010,"S_AA","Not stated",744,,"x",
"AT",2010,"S_AA","Not stated",916,5533,"u",
"AT",2010,"S_AA","Not stated",911,9879,,
"AT",2010,"S_AA","Not stated",222,50794,,
"AT",2010,"S_AA","Not stated",913,177017,,
"AT",2010,"S_AA","Not stated",213,45432,,
"AT",2010,"S_AA","Not stated",214,41375,,
"AT",2010,"S_AA","Not stated",834,,"x",
"AT",2010,"S_AA","Not stated",212,,"x",
"AT",2010,"S_AA","Not stated",522,198352,,
"AT",2010,"S_AA","Not stated",832,86009,,
"AT",2010,"S_AA","Not stated",933,45051,,
"AT",2010,"S_AA","Not stated",833,32069,,
"AT",2010,"S_AA","Not stated",341,247073,,
"AT",2010,"S_AA","Not stated",247,7362,,
"PL",2010,"S_AA","Not applicable","Not applicable",15482199,,"b"
"PL",2010,"S_AA","Not stated",10,86507,,"b"
"PL",2010,"S_AA","Not stated",111,11501,"u","b"
"PL",2010,"S_AA","Not stated",114,,"x","b"
"PL",2010,"S_AA","Not stated",121,168427,,"b"
"PL",2010,"S_AA","Not stated",122,"281,11",,"b"
"PL",2010,"S_AA","Not stated",123,224951,,"b"
"PL",2010,"S_AA","Not stated",131,337663,,"b"
"PL",2010,"S_AA","Not stated",211,16828,,"b"
"PL",2010,"S_AA","Not stated",212,7425,"u","b"
"PL",2010,"S_AA","Not stated",213,"163,13",,"b"
"PL",2010,"S_AA","Not stated",214,263917,,"b"
"PL",2010,"S_AA","Not stated",221,28832,,"b"
"PL",2010,"S_AA","Not stated",222,186251,,"b"
"PL",2010,"S_AA","Not stated",223,248385,,"b"
"PL",2010,"S_AA","Not stated",231,"92,27",,"b"
"PL",2010,"S_AA","Not stated",232,265629,,"b"
"PL",2010,"S_AA","Not stated",233,316551,,"b"
"PL",2010,"S_AA","Not stated",234,16329,,"b"
"PL",2010,"S_AA","Not stated",235,93892,,"b"
"PL",2010,"S_AA","Not stated",241,464708,,"b"
"PL",2010,"S_AA","Not stated",242,84216,,"b"
"PL",2010,"S_AA","Not stated",243,15723,,"b"
"PL",2010,"S_AA","Not stated",244,118331,,"b"
"PL",2010,"S_AA","Not stated",245,66367,,"b"
"PL",2010,"S_AA","Not stated",246,10046,"u","b"
"PL",2010,"S_AA","Not stated",247,90617,,"b"
"PL",2010,"S_AA","Not stated",311,247895,,"b"
"PL",2010,"S_AA","Not stated",312,34337,,"b"
"PL",2010,"S_AA","Not stated",313,33717,,"b"
"PL",2010,"S_AA","Not stated",314,12314,"u","b"
"PL",2010,"S_AA","Not stated",315,107746,,"b"
"PL",2010,"S_AA","Not stated",321,31244,,"b"
"PL",2010,"S_AA","Not stated",322,111396,,"b"
"PL",2010,"S_AA","Not stated",334,38343,,"b"
"PL",2010,"S_AA","Not stated",341,436301,,"b"
"PL",2010,"S_AA","Not stated",342,55755,,"b"
"PL",2010,"S_AA","Not stated",343,"416,96",,"b"
"PL",2010,"S_AA","Not stated",344,67162,,"b"
"PL",2010,"S_AA","Not stated",345,106444,,"b"
"PL",2010,"S_AA","Not stated",346,47895,,"b"
"PL",2010,"S_AA","Not stated",347,37983,,"b"
"PL",2010,"S_AA","Not stated",348,,"x","b"
"PL",2010,"S_AA","Not stated",411,85388,,"b"
"PL",2010,"S_AA","Not stated",412,35515,,"b"
"PL",2010,"S_AA","Not stated",413,275075,,"b"
"PL",2010,"S_AA","Not stated",414,95576,,"b"
"PL",2010,"S_AA","Not stated",419,414614,,"b"
"PL",2010,"S_AA","Not stated",421,166883,,"b"
"PL",2010,"S_AA","Not stated",422,58606,,"b"
"PL",2010,"S_AA","Not stated",511,15202,,"b"
"PL",2010,"S_AA","Not stated",512,244869,,"b"
"PL",2010,"S_AA","Not stated",513,103098,,"b"
"PL",2010,"S_AA","Not stated",514,"102,28",,"b"
"PL",2010,"S_AA","Not stated",516,252762,,"b"
"PL",2010,"S_AA","Not stated",521,,"x","b"
"PL",2010,"S_AA","Not stated",522,"1152,07",,"b"
"PL",2010,"S_AA","Not stated",611,599234,,"b"
"PL",2010,"S_AA","Not stated",612,63543,,"b"
"PL",2010,"S_AA","Not stated",613,1145888,,"b"
"PL",2010,"S_AA","Not stated",614,20477,,"b"
"PL",2010,"S_AA","Not stated",615,,"x","b"
"PL",2010,"S_AA","Not stated",711,86121,,"b"
"PL",2010,"S_AA","Not stated",712,350001,,"b"
"PL",2010,"S_AA","Not stated",713,429267,,"b"
"PL",2010,"S_AA","Not stated",714,96349,,"b"
"PL",2010,"S_AA","Not stated",721,167316,,"b"
"PL",2010,"S_AA","Not stated",722,247404,,"b"
"PL",2010,"S_AA","Not stated",723,236323,,"b"
"PL",2010,"S_AA","Not stated",724,195988,,"b"
"PL",2010,"S_AA","Not stated",731,12255,"u","b"
"PL",2010,"S_AA","Not stated",732,17005,,"b"
"PL",2010,"S_AA","Not stated",733,,"x","b"
"PL",2010,"S_AA","Not stated",734,27274,,"b"
"PL",2010,"S_AA","Not stated",741,172888,,"b"
"PL",2010,"S_AA","Not stated",742,187681,,"b"
"PL",2010,"S_AA","Not stated",743,194025,,"b"
"PL",2010,"S_AA","Not stated",744,24392,,"b"
"PL",2010,"S_AA","Not stated",811,"22,77",,"b"
"PL",2010,"S_AA","Not stated",812,26058,,"b"
"PL",2010,"S_AA","Not stated",813,22435,,"b"
"PL",2010,"S_AA","Not stated",814,24561,,"b"
"PL",2010,"S_AA","Not stated",815,23677,,"b"
"PL",2010,"S_AA","Not stated",816,48225,,"b"
"PL",2010,"S_AA","Not stated",817,21021,,"b"
"PL",2010,"S_AA","Not stated",821,75549,,"b"
"PL",2010,"S_AA","Not stated",822,29833,,"b"
"PL",2010,"S_AA","Not stated",823,73729,,"b"
"PL",2010,"S_AA","Not stated",824,7667,"u","b"
"PL",2010,"S_AA","Not stated",825,33105,,"b"
"PL",2010,"S_AA","Not stated",826,27079,,"b"
"PL",2010,"S_AA","Not stated",827,52885,,"b"
"PL",2010,"S_AA","Not stated",828,169575,,"b"
"PL",2010,"S_AA","Not stated",829,25048,,"b"
"PL",2010,"S_AA","Not stated",831,53677,,"b"
"PL",2010,"S_AA","Not stated",832,636527,,"b"
"PL",2010,"S_AA","Not stated",833,170784,,"b"
"PL",2010,"S_AA","Not stated",834,,"x","b"
"PL",2010,"S_AA","Not stated",911,17925,,"b"
"PL",2010,"S_AA","Not stated",912,,"x","b"
"PL",2010,"S_AA","Not stated",913,"391,82",,"b"
"PL",2010,"S_AA","Not stated",914,87209,,"b"
"PL",2010,"S_AA","Not stated",915,124907,,"b"
"PL",2010,"S_AA","Not stated",916,38601,,"b"
"PL",2010,"S_AA","Not stated",921,98832,,"b"
"PL",2010,"S_AA","Not stated",931,134221,,"b"
"PL",2010,"S_AA","Not stated",932,243462,,"b"
"PL",2010,"S_AA","Not stated",933,40032,,"b"
"PL",2010,"S_AA","Not stated","Not stated",13257,"u","b"
"PT",2010,"S_AA","Not stated",714,48849,,
"PT",2010,"S_AA","Not stated",722,46242,,
"PT",2010,"S_AA","Not stated",724,58735,,
"PT",2010,"S_AA","Not applicable","Not applicable",4067563,,
"PT",2010,"S_AA","Not stated",10,24912,,
"PT",2010,"S_AA","Not stated",110,,"x",
"PT",2010,"S_AA","Not stated",123,47737,,
"PT",2010,"S_AA","Not stated",211,,"x",
"PT",2010,"S_AA","Not stated",212,,"x",
"PT",2010,"S_AA","Not stated",214,57448,,
"PT",2010,"S_AA","Not stated",222,40042,,
"PT",2010,"S_AA","Not stated",223,39415,,
"PT",2010,"S_AA","Not stated",231,17859,,
"PT",2010,"S_AA","Not stated",232,101065,,
"PT",2010,"S_AA","Not stated",241,45441,,
"PT",2010,"S_AA","Not stated",243,,"x",
"PT",2010,"S_AA","Not stated",245,20388,,
"PT",2010,"S_AA","Not stated",247,15551,,
"PT",2010,"S_AA","Not stated",312,34296,,
"PT",2010,"S_AA","Not stated",313,14712,,
"PT",2010,"S_AA","Not stated",314,,"x",
"PT",2010,"S_AA","Not stated",315,"14,07",,
"PT",2010,"S_AA","Not stated",320,,"x",
"PT",2010,"S_AA","Not stated",322,25663,,
"PT",2010,"S_AA","Not stated",332,25253,,
"PT",2010,"S_AA","Not stated",333,,"x",
"PT",2010,"S_AA","Not stated",343,43974,,
"PT",2010,"S_AA","Not stated",345,,"x",
"PT",2010,"S_AA","Not stated",347,"14,32",,
"PT",2010,"S_AA","Not stated",413,82648,,
"PT",2010,"S_AA","Not stated",414,16557,,
"PT",2010,"S_AA","Not stated",421,42854,,
"PT",2010,"S_AA","Not stated",510,,"x",
"PT",2010,"S_AA","Not stated",511,6442,,
"PT",2010,"S_AA","Not stated",512,243892,,
"PT",2010,"S_AA","Not stated",514,63848,,
"PT",2010,"S_AA","Not stated",516,60649,,
"PT",2010,"S_AA","Not stated",521,,"x",
"PT",2010,"S_AA","Not stated",522,244568,,
"PT",2010,"S_AA","Not stated",600,314595,,
"PT",2010,"S_AA","Not stated",612,27911,,
"PT",2010,"S_AA","Not stated",711,8573,,
"PT",2010,"S_AA","Not stated",712,194716,,
"PT",2010,"S_AA","Not stated",713,83128,,
"PT",2010,"S_AA","Not stated",721,80982,,
"PT",2010,"S_AA","Not stated",723,61841,,
"PT",2010,"S_AA","Not stated",731,,"x",
"PT",2010,"S_AA","Not stated",732,13101,,
"PT",2010,"S_AA","Not stated",734,12218,,
"PT",2010,"S_AA","Not stated",741,68564,,
"PT",2010,"S_AA","Not stated",742,54226,,
"PT",2010,"S_AA","Not stated",743,93597,,
"PT",2010,"S_AA","Not stated",744,"36,11",,
"PT",2010,"S_AA","Not stated",811,11396,,
"PT",2010,"S_AA","Not stated",812,,"x",
"PT",2010,"S_AA","Not stated",814,7561,,
"PT",2010,"S_AA","Not stated",816,9101,,
"PT",2010,"S_AA","Not stated",817,6628,,
"PT",2010,"S_AA","Not stated",824,,"x",
"PT",2010,"S_AA","Not stated",826,51164,,
"PT",2010,"S_AA","Not stated",827,,"x",
"PT",2010,"S_AA","Not stated",831,4599,,
"PT",2010,"S_AA","Not stated",832,144913,,
"PT",2010,"S_AA","Not stated",834,,"x",
"PT",2010,"S_AA","Not stated",913,283156,,
"PT",2010,"S_AA","Not stated",914,9644,,
"PT",2010,"S_AA","Not stated",915,159296,,
"PT",2010,"S_AA","Not stated",921,28089,,
"PT",2010,"S_AA","Not stated",931,36675,,
"PT",2010,"S_AA","Not stated",933,5891,,
"PT",2010,"S_AA","Not stated",932,43829,,
"PT",2010,"S_AA","Not stated",911,19789,,
"PT",2010,"S_AA","Not stated",833,"48,03",,
"PT",2010,"S_AA","Not stated",916,29243,,
"PT",2010,"S_AA","Not stated",829,14751,,
"PT",2010,"S_AA","Not stated",825,7062,,
"PT",2010,"S_AA","Not stated",822,6255,,
"PT",2010,"S_AA","Not stated",823,18025,,
"PT",2010,"S_AA","Not stated",815,,"x",
"PT",2010,"S_AA","Not stated",821,12611,,
"PT",2010,"S_AA","Not stated",828,24913,,
"PT",2010,"S_AA","Not stated",733,5215,,
"PT",2010,"S_AA","Not stated",813,7401,,
"PT",2010,"S_AA","Not stated",614,8098,,
"PT",2010,"S_AA","Not stated",611,131225,,
"PT",2010,"S_AA","Not stated",613,32899,,
"PT",2010,"S_AA","Not stated",422,56389,,
"PT",2010,"S_AA","Not stated",419,28812,,
"PT",2010,"S_AA","Not stated",412,197198,,
"PT",2010,"S_AA","Not stated",411,21187,,
"PT",2010,"S_AA","Not stated",344,62482,,
"PT",2010,"S_AA","Not stated",342,21576,,
"PT",2010,"S_AA","Not stated",334,4816,,
"PT",2010,"S_AA","Not stated",341,94405,,
"PT",2010,"S_AA","Not stated",321,9888,,
"PT",2010,"S_AA","Not stated",331,33013,,
"PT",2010,"S_AA","Not stated",311,64448,,
